pair_uid,row_kind,track,parent_pair_uid,review_label,seller_uid_left,seller_uid_right,split_name,component_id,fold,evidence_type,silver_train_only,training_sample_weight,seed,variant_index,transform,synthetic_train_only,synthetic_split_name,identifier_redacted_e5_cosine,clean_token_jaccard,clean_char3_jaccard,clean_title_token_jaccard,clean_description_token_jaccard,clean_category_token_jaccard,clean_text_length_gap_ratio,clean_segment_count_gap_ratio,clean_field_presence_match_fraction
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:536790||market_item.xlsx|茶马古道|seller_raw:/shop/397527,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/negative/v00/right,train,zh_target_strict_cc_5ccbcc47c3519a86,1,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.910238146782,0.248633879781,0.140517241379,0.173333333333,0.245070422535,0.166666666667,0.856657864957,0.857142857143,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|茶马古道|seller_raw:/shop/403842||market_item.xlsx|茶马古道|seller_raw:/shop/433482,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_005/positive/v00/right,train,zh_target_strict_cc_6127caefc2200ba7,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.835415244102,0.039603960396,0.002870813397,0.016666666667,0.033557046980,0.000000000000,0.906662157592,0.656250000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:529346||market_item.xlsx|茶马古道|seller_raw:/shop/397675,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/negative/v00/right,train,zh_target_strict_cc_9be23801b5ee90b0,2,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.920278310776,0.277227722772,0.185416666667,0.176470588235,0.260204081633,0.250000000000,0.831034482759,0.807692307692,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:70840,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_006/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.915202140808,0.209876543210,0.050802139037,0.313725490196,0.176470588235,1.000000000000,0.597546012270,0.071428571429,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:512567||market_item.xlsx|茶马古道|seller_raw:/shop/397778,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/negative/v00/right,train,zh_target_strict_cc_1ace3a6450507803,3,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.904486417770,0.269035532995,0.189035916824,0.216666666667,0.259259259259,0.250000000000,0.815526518063,0.733333333333,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:149940,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_007/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.925328373909,0.241635687732,0.035526315789,0.227272727273,0.233463035019,0.500000000000,0.371007371007,0.566666666667,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|茶马古道|seller_raw:/shop/2901||market_item.xlsx|茶马古道|seller_raw:/shop/841,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/negative/v00/right,train,zh_target_strict_cc_c625a925bf8e6ee0,1,semantic_topic_not_controller,1,0.075000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.909845769405,0.218750000000,0.087719298246,0.269230769231,0.233333333333,0.000000000000,0.808000000000,0.444444444444,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:534628||market_item.xlsx|中文暗网交易市场|seller_raw:562478,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_008/positive/v00/right,train,zh_target_strict_cc_290f4bfb9bba0476,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.888260781765,0.141414141414,0.016949152542,0.111111111111,0.071428571429,0.500000000000,0.084112149533,0.444444444444,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/736,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/negative/v00/right,train,zh_target_strict_cc_52557091d1ce932e,3,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.860322237015,0.220196353436,0.101010101010,0.076923076923,0.229954614221,0.153846153846,0.863360762235,0.823529411765,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_009/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.909147679806,0.274305555556,0.036637931034,0.181818181818,0.263345195730,1.000000000000,0.520625889047,0.630434782609,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:459702||market_item.xlsx|茶马古道|seller_raw:/shop/2937,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/negative/v00/right,train,zh_target_strict_cc_bda6d94a4056b6e4,3,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.958217024803,0.466192170819,0.221370967742,0.326315789474,0.465648854962,0.266666666667,0.667601121346,0.547169811321,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:312538,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_010/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.928940892220,0.289902280130,0.048710601719,0.282608695652,0.277966101695,0.500000000000,0.598619329389,0.302325581395,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|茶马古道|seller_raw:/shop/429138||market_item.xlsx|茶马古道|seller_raw:/shop/435113,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/negative/v00/right,train,zh_target_strict_cc_22709e967eba3940,3,template_clone_not_controller,1,0.090000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.943275094032,0.488000000000,0.195488721805,0.108108108108,0.521739130435,0.500000000000,0.865174672489,0.764705882353,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:312538,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_011/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.925940632820,0.247386759582,0.037878787879,0.346153846154,0.239130434783,1.000000000000,0.747534516765,0.697674418605,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:518336||market_item.xlsx|茶马古道|seller_raw:/shop/397707,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/negative/v00/right,train,zh_target_strict_cc_2e5c7caaf65dd8e0,0,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.901847422123,0.220930232558,0.104849279161,0.160493827160,0.215139442231,0.400000000000,0.849137931034,0.694444444444,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:502030||market_item.xlsx|中文暗网交易市场|seller_raw:53014,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_012/positive/v00/right,train,zh_target_strict_cc_f65cdcbf3ab490cb,0,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.902674913406,0.330134357006,0.053456221198,0.218579234973,0.344086021505,0.222222222222,0.172262315657,0.254545454545,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:569984||market_item.xlsx|茶马古道|seller_raw:/shop/422565,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/negative/v00/right,train,zh_target_strict_cc_c16a6406195c4f1c,2,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.891847252846,0.315521628499,0.154985192498,0.159420289855,0.346041055718,0.153846153846,0.547785547786,0.644444444444,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:537697,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_013/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.901112377644,0.248815165877,0.021665538253,0.157480314961,0.237864077670,1.000000000000,0.609117013640,0.378378378378,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:69573||market_item.xlsx|茶马古道|seller_raw:/shop/402851,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/negative/v00/right,train,zh_target_strict_cc_0716f7d56fab2fe3,2,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.913232564926,0.351851851852,0.245562130178,0.219512195122,0.384615384615,0.250000000000,0.747016706444,0.642857142857,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:365949||market_item.xlsx|中文暗网交易市场|seller_raw:370168,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_014/positive/v00/right,train,zh_target_strict_cc_6d42501cee919350,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.899369478226,0.248704663212,0.019841269841,0.262295081967,0.207865168539,1.000000000000,0.510752688172,0.470588235294,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:556969||market_item.xlsx|茶马古道|seller_raw:/shop/422733,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/negative/v00/right,train,zh_target_strict_cc_0b81a8577b9ee929,1,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.873302161694,0.301169590643,0.038660326649,0.153846153846,0.293401015228,0.210526315789,0.617162201943,0.370370370370,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:516000||market_item.xlsx|茶马古道|seller_raw:/shop/5524,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_015/positive/v00/right,train,zh_target_strict_cc_5ab9a9542992a12d,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.891881704330,0.382978723404,0.146926536732,0.140065146580,0.384858044164,0.181818181818,0.500535696893,0.226415094340,1.000000000000
